text,label,intent_name,conversations
i think someone has hacked my card!,22,compromised_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i think someone has hacked my card!\""""}, {""role"": ""assistant"", ""content"": ""compromised_card""}]"
i am in the eu. can i get one of your cards?,24,country_support,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i am in the eu. can i get one of your cards?\""""}, {""role"": ""assistant"", ""content"": ""country_support""}]"
how are your exchange rates calculated?,32,exchange_rate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how are your exchange rates calculated?\""""}, {""role"": ""assistant"", ""content"": ""exchange_rate""}]"
i see cash in my app but i did not get it.,20,cash_withdrawal_not_recognised,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i see cash in my app but i did not get it.\""""}, {""role"": ""assistant"", ""content"": ""cash_withdrawal_not_recognised""}]"
how do i get another card,39,getting_spare_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i get another card\""""}, {""role"": ""assistant"", ""content"": ""getting_spare_card""}]"
how do i top up with a cheque?,58,top_up_by_cash_or_cheque,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i top up with a cheque?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_cash_or_cheque""}]"
is there a charge for using an european bank card for top up?,57,top_up_by_card_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""is there a charge for using an european bank card for top up?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_card_charge""}]"
i tried to get gas but my money was gone!,62,topping_up_by_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i tried to get gas but my money was gone!\""""}, {""role"": ""assistant"", ""content"": ""topping_up_by_card""}]"
how do i top up my account with a bank transfer?,65,transfer_into_account,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i top up my account with a bank transfer?\""""}, {""role"": ""assistant"", ""content"": ""transfer_into_account""}]"
"i want to reactivate my card, i thought i had lost it but found it again in my jacket this morning.",13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i want to reactivate my card, i thought i had lost it but found it again in my jacket this morning.\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
why did the atm give me less money than what i requested?,75,wrong_amount_of_cash_received,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""why did the atm give me less money than what i requested?\""""}, {""role"": ""assistant"", ""content"": ""wrong_amount_of_cash_received""}]"
hi. please can you help me fix a double charge on my card? i'm looking at my transactions and this restaurant i went to earlier in the week has charged me twice! please remove the additional charge for me.,63,transaction_charged_twice,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""hi. please can you help me fix a double charge on my card? i'm looking at my transactions and this restaurant i went to earlier in the week has charged me twice! please remove the additional charge for me.\""""}, {""role"": ""assistant"", ""content"": ""transaction_charged_twice""}]"
"i haven't received my transfer funds yet, where are they?",48,pending_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i haven't received my transfer funds yet, where are they?\""""}, {""role"": ""assistant"", ""content"": ""pending_transfer""}]"
are there steps i need to take before my card expires?,9,card_about_to_expire,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""are there steps i need to take before my card expires?\""""}, {""role"": ""assistant"", ""content"": ""card_about_to_expire""}]"
